entry_id,batch_id,candidate_webp,candidate_png,final_webp,final_png,size,old_final_webp_bytes,new_final_webp_bytes,old_final_png_bytes,new_final_png_bytes
D-21,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-21_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-21_candidate.png,assets/ponchi/final/D-21.webp,assets/ponchi/final/D-21.png,1254x627,33740,69944,363658,85659
D-22,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-22_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-22_candidate.png,assets/ponchi/final/D-22.webp,assets/ponchi/final/D-22.png,1254x627,32856,61284,331824,637028
D-23,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-23_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-23_candidate.png,assets/ponchi/final/D-23.webp,assets/ponchi/final/D-23.png,1254x627,58406,81254,747400,91313
D-24,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-24_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-24_candidate.png,assets/ponchi/final/D-24.webp,assets/ponchi/final/D-24.png,1254x627,35026,91244,366264,107040
D-25,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-25_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-25_candidate.png,assets/ponchi/final/D-25.webp,assets/ponchi/final/D-25.png,1254x627,29846,91686,321687,109375
D-26,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-26_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-26_candidate.png,assets/ponchi/final/D-26.webp,assets/ponchi/final/D-26.png,1254x627,44568,87970,429805,100330
D-2,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-2_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-2_candidate.png,assets/ponchi/final/D-2.webp,assets/ponchi/final/D-2.png,1254x627,31972,63384,359957,649269
D-30,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-30_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-30_candidate.png,assets/ponchi/final/D-30.webp,assets/ponchi/final/D-30.png,1254x627,29516,75610,328735,88969
D-35,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-35_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-35_candidate.png,assets/ponchi/final/D-35.webp,assets/ponchi/final/D-35.png,1254x627,30432,45814,386438,575445
D-3,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-3_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-3_candidate.png,assets/ponchi/final/D-3.webp,assets/ponchi/final/D-3.png,1254x627,36066,49352,650536,595250
D-40,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-40_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-40_candidate.png,assets/ponchi/final/D-40.webp,assets/ponchi/final/D-40.png,1254x627,36656,97588,426658,117764
D-41,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-41_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-41_candidate.png,assets/ponchi/final/D-41.webp,assets/ponchi/final/D-41.png,1254x627,35658,85930,430795,97271
D-4,ponchi-batch-005,assets/ponchi/final_candidates/ponchi-batch-005/D-4_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-005/D-4_candidate.png,assets/ponchi/final/D-4.webp,assets/ponchi/final/D-4.png,1254x627,32002,79720,362121,93061
D-42,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-42_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-42_candidate.png,assets/ponchi/final/D-42.webp,assets/ponchi/final/D-42.png,1254x627,35740,77660,411111,101118
D-43,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-43_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-43_candidate.png,assets/ponchi/final/D-43.webp,assets/ponchi/final/D-43.png,1254x627,42972,94288,500791,688000
D-44,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-44_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-44_candidate.png,assets/ponchi/final/D-44.webp,assets/ponchi/final/D-44.png,1254x627,33190,85940,352584,677467
D-45,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-45_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-45_candidate.png,assets/ponchi/final/D-45.webp,assets/ponchi/final/D-45.png,1254x627,32974,83718,429894,89628
D-46,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-46_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-46_candidate.png,assets/ponchi/final/D-46.webp,assets/ponchi/final/D-46.png,1254x627,33932,94492,411503,98572
D-47,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-47_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-47_candidate.png,assets/ponchi/final/D-47.webp,assets/ponchi/final/D-47.png,1254x627,29020,78232,364127,94845
D-50,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-50_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-50_candidate.png,assets/ponchi/final/D-50.webp,assets/ponchi/final/D-50.png,1254x627,29256,95224,304062,104989
D-51,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-51_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-51_candidate.png,assets/ponchi/final/D-51.webp,assets/ponchi/final/D-51.png,1254x627,31032,32954,310875,27105
D-52,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-52_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-52_candidate.png,assets/ponchi/final/D-52.webp,assets/ponchi/final/D-52.png,1254x627,46944,101648,493987,112268
D-53,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-53_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-53_candidate.png,assets/ponchi/final/D-53.webp,assets/ponchi/final/D-53.png,1254x627,74610,109858,676062,128586
D-54,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-54_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-54_candidate.png,assets/ponchi/final/D-54.webp,assets/ponchi/final/D-54.png,1254x627,54486,108526,493585,114885
D-55,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-55_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-55_candidate.png,assets/ponchi/final/D-55.webp,assets/ponchi/final/D-55.png,1254x627,36720,88156,372417,94227
D-56,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-56_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-56_candidate.png,assets/ponchi/final/D-56.webp,assets/ponchi/final/D-56.png,1254x627,44374,93066,424673,95043
D-57,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-57_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-57_candidate.png,assets/ponchi/final/D-57.webp,assets/ponchi/final/D-57.png,1254x627,37784,121516,361882,118465
D-58,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-58_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-58_candidate.png,assets/ponchi/final/D-58.webp,assets/ponchi/final/D-58.png,1254x627,44566,117948,423440,113146
D-60,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-60_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-60_candidate.png,assets/ponchi/final/D-60.webp,assets/ponchi/final/D-60.png,1254x627,44856,33998,413043,28211
D-70,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-70_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-70_candidate.png,assets/ponchi/final/D-70.webp,assets/ponchi/final/D-70.png,1254x627,41312,90248,399711,103787
D-71,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/D-71_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/D-71_candidate.png,assets/ponchi/final/D-71.webp,assets/ponchi/final/D-71.png,1254x627,39398,77286,406724,87632
E-1,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/E-1_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/E-1_candidate.png,assets/ponchi/final/E-1.webp,assets/ponchi/final/E-1.png,1254x627,16910,98422,226477,91671
E-2,ponchi-batch-006,assets/ponchi/final_candidates/ponchi-batch-006/E-2_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-006/E-2_candidate.png,assets/ponchi/final/E-2.webp,assets/ponchi/final/E-2.png,1254x627,27286,107718,310685,100130
E-20,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-20_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-20_candidate.png,assets/ponchi/final/E-20.webp,assets/ponchi/final/E-20.png,1254x627,39500,99646,403201,98670
E-21,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-21_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-21_candidate.png,assets/ponchi/final/E-21.webp,assets/ponchi/final/E-21.png,1254x627,42918,82058,438141,88203
E-22,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-22_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-22_candidate.png,assets/ponchi/final/E-22.webp,assets/ponchi/final/E-22.png,1254x627,32856,95702,369117,105001
E-23,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-23_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-23_candidate.png,assets/ponchi/final/E-23.webp,assets/ponchi/final/E-23.png,1254x627,29332,75762,326640,73338
E-24,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-24_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-24_candidate.png,assets/ponchi/final/E-24.webp,assets/ponchi/final/E-24.png,1254x627,19676,94558,250369,93706
E-25,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-25_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-25_candidate.png,assets/ponchi/final/E-25.webp,assets/ponchi/final/E-25.png,1254x627,43672,97292,2498629,97922
E-26,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-26_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-26_candidate.png,assets/ponchi/final/E-26.webp,assets/ponchi/final/E-26.png,1254x627,67056,95346,3044776,96113
E-27,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-27_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-27_candidate.png,assets/ponchi/final/E-27.webp,assets/ponchi/final/E-27.png,1254x627,42572,95078,2585638,96105
E-30,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-30_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-30_candidate.png,assets/ponchi/final/E-30.webp,assets/ponchi/final/E-30.png,1254x627,34844,83032,2358691,85104
E-31,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-31_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-31_candidate.png,assets/ponchi/final/E-31.webp,assets/ponchi/final/E-31.png,1254x627,36538,79190,676156,77063
E-32,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-32_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-32_candidate.png,assets/ponchi/final/E-32.webp,assets/ponchi/final/E-32.png,1254x627,40640,96044,686629,86656
E-33,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-33_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-33_candidate.png,assets/ponchi/final/E-33.webp,assets/ponchi/final/E-33.png,1254x627,50830,118022,719373,113599
E-34,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-34_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-34_candidate.png,assets/ponchi/final/E-34.webp,assets/ponchi/final/E-34.png,1254x627,42020,83620,684459,79777
E-3,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-3_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-3_candidate.png,assets/ponchi/final/E-3.webp,assets/ponchi/final/E-3.png,1254x627,41466,64306,481069,60200
E-4,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-4_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-4_candidate.png,assets/ponchi/final/E-4.webp,assets/ponchi/final/E-4.png,1254x627,31336,62960,387086,65665
E-50,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-50_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-50_candidate.png,assets/ponchi/final/E-50.webp,assets/ponchi/final/E-50.png,1254x627,35478,70926,2320575,72283
E-51,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/E-51_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/E-51_candidate.png,assets/ponchi/final/E-51.webp,assets/ponchi/final/E-51.png,1254x627,39832,108492,675579,116985
F-1,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/F-1_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/F-1_candidate.png,assets/ponchi/final/F-1.webp,assets/ponchi/final/F-1.png,1254x627,31256,68656,390447,70708
F-2,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/F-2_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/F-2_candidate.png,assets/ponchi/final/F-2.webp,assets/ponchi/final/F-2.png,1254x627,33540,86918,363764,110744
F-3,ponchi-batch-007,assets/ponchi/final_candidates/ponchi-batch-007/F-3_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-007/F-3_candidate.png,assets/ponchi/final/F-3.webp,assets/ponchi/final/F-3.png,1254x627,30294,80772,385243,81377
F-10,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-10_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-10_candidate.png,assets/ponchi/final/F-10.webp,assets/ponchi/final/F-10.png,1254x627,27474,80686,333663,92878
F-11,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-11_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-11_candidate.png,assets/ponchi/final/F-11.webp,assets/ponchi/final/F-11.png,1254x627,27068,91926,333957,98220
F-12,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-12_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-12_candidate.png,assets/ponchi/final/F-12.webp,assets/ponchi/final/F-12.png,1254x627,26236,70472,294364,79134
F-13,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-13_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-13_candidate.png,assets/ponchi/final/F-13.webp,assets/ponchi/final/F-13.png,1254x627,23826,77056,262456,88439
F-14,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-14_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-14_candidate.png,assets/ponchi/final/F-14.webp,assets/ponchi/final/F-14.png,1254x627,34908,97122,360808,116250
F-15,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-15_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-15_candidate.png,assets/ponchi/final/F-15.webp,assets/ponchi/final/F-15.png,1254x627,47834,90808,697656,88308
F-16,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-16_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-16_candidate.png,assets/ponchi/final/F-16.webp,assets/ponchi/final/F-16.png,1254x627,30206,91078,342814,94721
F-17,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-17_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-17_candidate.png,assets/ponchi/final/F-17.webp,assets/ponchi/final/F-17.png,1254x627,31586,97150,425459,99109
F-20,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-20_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-20_candidate.png,assets/ponchi/final/F-20.webp,assets/ponchi/final/F-20.png,1254x627,21676,77980,209205,91025
F-21,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-21_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-21_candidate.png,assets/ponchi/final/F-21.webp,assets/ponchi/final/F-21.png,1254x627,23354,71466,215556,79452
F-30,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-30_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-30_candidate.png,assets/ponchi/final/F-30.webp,assets/ponchi/final/F-30.png,1254x627,27554,65430,325678,79609
F-34,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-34_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-34_candidate.png,assets/ponchi/final/F-34.webp,assets/ponchi/final/F-34.png,1254x627,36132,83080,650099,98626
F-35,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-35_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-35_candidate.png,assets/ponchi/final/F-35.webp,assets/ponchi/final/F-35.png,1254x627,22182,78262,272846,102972
F-36,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-36_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-36_candidate.png,assets/ponchi/final/F-36.webp,assets/ponchi/final/F-36.png,1254x627,36580,61782,407549,68276
F-4,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-4_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-4_candidate.png,assets/ponchi/final/F-4.webp,assets/ponchi/final/F-4.png,1254x627,19102,74438,281480,68492
F-5,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-5_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-5_candidate.png,assets/ponchi/final/F-5.webp,assets/ponchi/final/F-5.png,1254x627,22276,82016,319781,76469
F-6,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-6_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-6_candidate.png,assets/ponchi/final/F-6.webp,assets/ponchi/final/F-6.png,1254x627,35724,58574,421862,55106
F-7,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-7_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-7_candidate.png,assets/ponchi/final/F-7.webp,assets/ponchi/final/F-7.png,1254x627,31412,86846,612855,83798
F-8,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-8_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-8_candidate.png,assets/ponchi/final/F-8.webp,assets/ponchi/final/F-8.png,1254x627,30780,72706,396036,78055
F-9,ponchi-batch-008,assets/ponchi/final_candidates/ponchi-batch-008/F-9_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-008/F-9_candidate.png,assets/ponchi/final/F-9.webp,assets/ponchi/final/F-9.png,1254x627,23406,77250,277868,84762
F-37,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-37_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-37_candidate.png,assets/ponchi/final/F-37.webp,assets/ponchi/final/F-37.png,1254x627,24422,66452,287254,80351
F-38,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-38_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-38_candidate.png,assets/ponchi/final/F-38.webp,assets/ponchi/final/F-38.png,1254x627,26112,69532,280355,69656
F-40,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-40_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-40_candidate.png,assets/ponchi/final/F-40.webp,assets/ponchi/final/F-40.png,1254x627,31968,62140,383463,63672
F-41,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-41_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-41_candidate.png,assets/ponchi/final/F-41.webp,assets/ponchi/final/F-41.png,1254x627,25366,67738,289390,83456
F-42,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-42_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-42_candidate.png,assets/ponchi/final/F-42.webp,assets/ponchi/final/F-42.png,1254x627,25062,86884,296712,87773
F-44,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-44_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-44_candidate.png,assets/ponchi/final/F-44.webp,assets/ponchi/final/F-44.png,1254x627,29214,81016,280305,88243
F-50,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-50_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-50_candidate.png,assets/ponchi/final/F-50.webp,assets/ponchi/final/F-50.png,1254x627,34860,79370,347417,91851
F-51,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-51_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-51_candidate.png,assets/ponchi/final/F-51.webp,assets/ponchi/final/F-51.png,1254x627,21866,63566,251033,66917
F-52,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-52_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-52_candidate.png,assets/ponchi/final/F-52.webp,assets/ponchi/final/F-52.png,1254x627,32406,69608,435462,73984
F-53,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-53_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-53_candidate.png,assets/ponchi/final/F-53.webp,assets/ponchi/final/F-53.png,1254x627,10438,70296,96694,70947
F-54,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-54_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-54_candidate.png,assets/ponchi/final/F-54.webp,assets/ponchi/final/F-54.png,1254x627,17368,65984,189594,71258
F-55,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-55_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-55_candidate.png,assets/ponchi/final/F-55.webp,assets/ponchi/final/F-55.png,1254x627,15200,51220,170328,55683
F-56,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-56_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-56_candidate.png,assets/ponchi/final/F-56.webp,assets/ponchi/final/F-56.png,1254x627,29220,69922,294279,73052
F-57,ponchi-batch-009,assets/ponchi/final_candidates/ponchi-batch-009/F-57_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-009/F-57_candidate.png,assets/ponchi/final/F-57.webp,assets/ponchi/final/F-57.png,1254x627,47240,67594,693410,72025
